"","container.title","published.print","doi","issue","title","volume","author","issn"
"1751","American Economic Journal: Microeconomics","2013-05-01","10.1257/mic.5.2.33","2","Marry for What? Caste and Mate Selection in Modern India","5","list(given = c(""Abhijit"", ""Esther"", ""Maitreesh"", ""Jeanne""), family = c(""Banerjee"", ""Duflo"", ""Ghatak"", ""Lafortune""), sequence = c(""first"", ""additional"", ""additional"", ""additional""), affiliation.name = c(""Department of Economics, Massachusetts Institute of Technology, 50 Memorial Drive Building E52, Room 252G, Cambridge, MA."", ""Department of Economics, Massachusetts Institute of Technology, 50 Memorial Drive Building E52, Room 252D, Cambridge, MA."", ""Department of Economics, R530, London School of Economics, Houghton Street, London, UK."", 
""Instituto de Economía, Pontificia Universidad Católica de Chile, Vicuña MacKenna 4860, Macul, Santiago, Chile.""))","1945-7685"
"1752","American Economic Journal: Microeconomics","2015-08-01","10.1257/mic.20130272","3","Two-Sided Matching with Endogenous Preferences","7","list(given = ""Yair"", family = ""Antler"", sequence = ""first"", affiliation.name = ""The Eitan Berglas School of Economics, Tel Aviv University, Tel Aviv 69978, Israel (e-mail: )"")","1945-7685"
"1753","American Economic Journal: Microeconomics","2012-05-01","10.1257/mic.4.2.50","2","Contracting with Heterogeneous Externalities","4","list(given = c(""Shai"", ""Eyal""), family = c(""Bernstein"", ""Winter""), sequence = c(""first"", ""additional""), affiliation.name = c(""Harvard Business School, Soldiers Field, Boston, MA 02163."", ""Hebrew University, Center for the Study of Rationality, Givaat Ram 91904, Jerusalem, Israel.""))","1945-7685"
"1754","American Economic Journal: Microeconomics","2015-11-01","10.1257/mic.20140173","4","Mechanisms for Repeated Trade","7","list(given = c(""Andrzej"", ""Juuso""), family = c(""Skrzypacz"", ""Toikka""), sequence = c(""first"", ""additional""), affiliation.name = c(""Graduate School of Business, Stanford University, 655 Knight Way, Stanford, CA 94305 (e-mail: )"", ""Department of Economics, Massachusetts Institute of Technology, 77 Massachusetts Avenue, Cambridge, MA 02139 (e-mail: )""))","1945-7685"
"1755","American Economic Journal: Microeconomics","2018-08-01","10.1257/mic.20150147","3","Two-Sided Investment and Matching with Multidimensional Cost Types and Attributes","10","list(given = ""Deniz"", family = ""Dizdar"", sequence = ""first"", affiliation.name = ""Department of Economics, University of Montréal, C.P. 6128 succ. Centre-Ville, Montréal, H3C 3J7 (email: )"")","1945-7685"
"1756","American Economic Journal: Microeconomics","2020-05-01","10.1257/mic.12.2.i","2","Front Matter","12","NULL","1945-7685"
"1757","American Economic Journal: Microeconomics","2021-05-01","10.1257/mic.20160052","2","Estimating Platform Market Power in Two-Sided Markets with an Application to Magazine Advertising","13","list(given = ""Minjae"", family = ""Song"", sequence = ""first"", affiliation.name = ""The Brattle Group, 1800 M Street NW, Suite 700, Washington, DC 20036 (email: )"")","1945-7685"
"1758","American Economic Journal: Microeconomics","2017-08-01","10.1257/mic.20160088","3","Simultaneous Search and Efficiency of Entry and Search Intensity","9","list(given = c(""Pieter A."", ""Christian L.""), family = c(""Gautier"", ""Holzner""), sequence = c(""first"", ""additional""), affiliation.name = c(""VU University Amsterdam, Tinbergen Institute, De Boelelaan 1105, 1081 HV Amsterdam, Netherlands (email: )"", ""University of Munich, ifo Institute for Economic Research, Ludwigstr. 28, 80539 Munich, Germany (email: )""))","1945-7685"
"1759","American Economic Journal: Microeconomics","2015-02-01","10.1257/mic.20120109","1","Distributional Preferences, Reciprocity-Like Behavior, and Efficiency in Bilateral Exchange","7","list(given = ""Daniel J."", family = ""Benjamin"", sequence = ""first"", affiliation.name = ""Department of Economics, Cornell University, 480 Uris Hall (e-mail: )."")","1945-7685"
"1760","American Economic Journal: Microeconomics","2010-02-01","10.1257/mic.2.1.i","1","February 2010 VOLUME 2, NUMBER 1","2","NULL","1945-7685"
"1761","American Economic Journal: Microeconomics","2017-08-01","10.1257/mic.20150299","3","The Double Diamond Paradox","9","list(given = c(""Daniel"", ""Jun"", ""Maarten""), family = c(""Garcia"", ""Honda"", ""Janssen""), sequence = c(""first"", ""additional"", ""additional""), affiliation.name = c(""Department of Economics, University of Vienna, Oskar-Morgenstern Platz, 1. 1090. Vienna, Austria (email: )"", ""Chair of Finance and Economics, Goethe University Frankfurt, Grünerburgplatz, 1. 60323, Frankfurt am Main, Germany (email: )"", ""Department of Economics, University of Vienna and Higher School of Economics, Moscow, Oskar-Morgenstern Platz, 1. 1090. Vienna, Austria (email: )""
))","1945-7685"
"1762","American Economic Journal: Microeconomics","2020-05-01","10.1257/mic.20170400","2","Biased-Belief Equilibrium","12","list(given = c(""Yuval"", ""Eyal""), family = c(""Heller"", ""Winter""), sequence = c(""first"", ""additional""), affiliation.name = c(""Bar-Ilan University, Department of Economics, Ramat Gan 5290002, Israel (email: )"", ""Lancaster University, Management School, and The Hebrew University, Department of Economics Mount Scopus, Jerusalem 91905, Israel (email: )""))","1945-7685"
"1763","American Economic Journal: Microeconomics","2019-02-01","10.1257/mic.20170217","1","Collective Choice in Dynamic Public Good Provision","11","list(given = c(""T. Renee"", ""George"", ""Nicolas S.""), family = c(""Bowen"", ""Georgiadis"", ""Lambert""), sequence = c(""first"", ""additional"", ""additional""), affiliation.name = c(""School of Global Policy and Strategy, UC San Diego, La Jolla, CA 92093 (email: )"", ""Kellogg School of Management, Northwestern University, Evanston, IL 60208 (email: )"", ""Stanford Graduate School of Business, Stanford University, Stanford, CA 94305 (email: )""))","1945-7685"
"1764","American Economic Journal: Microeconomics","2019-05-01","10.1257/mic.20170158","2","The Comparative Statics of Optimal Hierarchies","11","list(given = c(""Cheng"", ""Wing""), family = c(""Chen"", ""Suen""), sequence = c(""first"", ""additional""), affiliation.name = c(""Sirrine Hall 220F, John E. Walker Department of Economics, College of Business, Clemson University, Clemson, SC 29634, and Faculty of Business and Economics, University of Hong Kong, Pokfulam Road, HKSAR, China (email: )"", ""Area of Economics, Faculty of Business and Economics, K.K. Leung Building, University of Hong Kong, Pokfulam Road, HKSAR, China (email: )""))","1945-7685"
"1765","American Economic Journal: Microeconomics","2009-07-01","10.1257/mic.1.2.133","2","Incentive Reversal","1","list(given = ""Eyal"", family = ""Winter"", sequence = ""first"", affiliation.name = ""Center for the Study of Rationality and the Economics Department, The Hebrew University of Jerusalem, 91904 Jerusalem, Israel."")","1945-7685"
"1766","American Economic Journal: Microeconomics","2018-02-01","10.1257/mic.10.1.i","1","Front Matter","10","NULL","1945-7685"
"1767","American Economic Journal: Microeconomics","2017-05-01","10.1257/mic.9.2.i","2","Front Matter","9","NULL","1945-7685"
"1768","American Economic Journal: Microeconomics","2017-05-01","10.1257/mic.20150237","2","Age-Dependent Payoffs and Assortative Matching by Age in a Market with Search","9","list(given = ""Anja"", family = ""Sautmann"", sequence = ""first"", affiliation.name = ""Department of Economics, Brown University, Box B, Providence, RI 02912 (e-mail: )"")","1945-7685"
"1769","American Economic Journal: Microeconomics","2011-02-01","10.1257/mic.3.1.i","1","February 2011 VOLUME 3, NUMBER 1","3","NULL","1945-7685"
"1770","American Economic Journal: Microeconomics","2017-11-01","10.1257/mic.20160218","4","Cap and Escape in Trade Agreements","9","list(given = c(""Mostafa"", ""Eric W.""), family = c(""Beshkar"", ""Bond""), sequence = c(""first"", ""additional""), affiliation.name = c(""Assistant Professor of Economics, Indiana University, 100 S. Woodlawn Ave., Bloomington, IN 47405 (email: )"", ""Joe L. Roby Professor of Economics, Vanderbilt University, 2301 Vanderbilt Place, Nashville, TN 37235 (email: )""))","1945-7685"
"1771","American Economic Journal: Microeconomics","2016-11-01","10.1257/mic.8.4.i","4","Front Matter","8","NULL","1945-7685"
"1772","American Economic Journal: Microeconomics","2015-11-01","10.1257/mic.20130146","4","Learning from Others? Decision Rights, Strategic Communication, and Reputational Concerns","7","list(given = c(""Otto H."", ""Bauke""), family = c(""Swank"", ""Visser""), sequence = c(""first"", ""additional""), affiliation.name = c(""Department of Economics, Erasmus University Rotterdam, Burgemeester Oudlaan 50, 3062 PA Rotterdam, and Tinbergen Institute (e-mail: )"", ""Erasmus University Rotterdam, Burgemeester Oudlaan 50, 3062 PA Rotterdam, and Tinbergen Institute (e-mail: )""))","1945-7685"
"1773","American Economic Journal: Microeconomics","2016-02-01","10.1257/mic.20140262","1","Reallocation Costs and Efficiency","8","list(given = c(""Yuval"", ""Ron""), family = c(""Salant"", ""Siegel""), sequence = c(""first"", ""additional""), affiliation.name = c(""Kellogg School of Management, Northwestern University, 2001 Sheriden Road, Evanston, IL 60208 (e-mail: )"", ""Department of Economics, The Pennsylvania State University, University Park, PA 16801 (e-mail: )""))","1945-7685"
"1774","American Economic Journal: Microeconomics","2010-02-01","10.1257/mic.2.1.100","1","Information Percolation","2","list(given = c(""Darrell"", ""Gaston"", ""Gustavo""), family = c(""Duffie"", ""Giroux"", ""Manso""), sequence = c(""first"", ""additional"", ""additional""), affiliation.name = c(""Stanford Graduate School of Business, 518 Memorial Way, CA 94305."", NA, ""MIT Sloan School of Management, 50 Memorial Drive, MA 02142.""))","1945-7685"
"1775","American Economic Journal: Microeconomics","2020-02-01","10.1257/mic.20180231","1","Credibility of Crime Allegations","12","list(given = c(""Frances Xu"", ""Wing""), family = c(""Lee"", ""Suen""), sequence = c(""first"", ""additional""), affiliation.name = c(""Loyola University Chicago, 16 E Pearson St., Chicago, IL 60611 (email: )"", ""The University of Hong Kong, Pok Fu Lam, Hong Kong (email: )""))","1945-7685"
"1776","American Economic Journal: Microeconomics","2019-08-01","10.1257/mic.20170100","3","Copyright and Generic Entry in Book Publishing","11","list(given = ""Imke"", family = ""Reimers"", sequence = ""first"", affiliation.name = ""Department of Economics, Northeastern University, 304 Lake Hall, 360 Huntington Ave., Boston, MA 02115 (email: )"")","1945-7685"
"1777","American Economic Journal: Microeconomics","2017-11-01","10.1257/mic.20140182","4","If Many Seek, Ye Shall Find: Search Externalities and New Goods","9","list(given = c(""Maciej H."", ""Richard J.""), family = c(""Kotowski"", ""Zeckhauser""), sequence = c(""first"", ""additional""), affiliation.name = c(""John F. Kennedy School of Government, Harvard University, 79 JFK Street, Cambridge, MA 02138 (email: )"", ""John F. Kennedy School of Government, Harvard University, 79 JFK Street, Cambridge, MA 02138 (email: )""))","1945-7685"
"1778","American Economic Journal: Microeconomics","2012-08-01","10.1257/mic.4.3.152","3","Competition and the Strategic Choices of Churches","4","list(given = c(""Adam D"", ""Mark F""), family = c(""Rennhoff"", ""Owens""), sequence = c(""first"", ""additional""), affiliation.name = c(""Middle Tennessee State University, Department of Economics and Finance, P.O. Box 27, Murfreesboro, TN 37132."", ""Middle Tennessee State University, Department of Economics and Finance, P.O. Box 27, Murfreesboro, TN 37132.""))","1945-7685"
"1779","American Economic Journal: Microeconomics","2009-01-01","10.1257/mic.1.1.182","1","Veto Constraint in Mechanism Design: Inefficiency with Correlated Types","1","list(given = c(""Olivier"", ""Philippe""), family = c(""Compte"", ""Jehiel""), sequence = c(""first"", ""additional""), affiliation.name = c(""PSE, 48 Boulevard Jourdan, 75014, Paris, France."", ""PSE 48 Boulevard Jourdan, 75014, Paris, France and University College, London.""))","1945-7685"
"1780","American Economic Journal: Microeconomics","2018-05-01","10.1257/mic.20160252","2","Revisiting the Relationship between Competition and Price Discrimination","10","list(given = c(""Ambarish"", ""Mara""), family = c(""Chandra"", ""Lederman""), sequence = c(""first"", ""additional""), affiliation.name = c(""University of Toronto, 105 St. George Street, Toronto, ON, M5S 3E6, Canada (email: )"", ""University of Toronto, 105 St. George Street, Toronto, ON, M5S 3E6, Canada (email: )""))","1945-7685"
"1781","American Economic Journal: Microeconomics","2018-08-01","10.1257/mic.10.3.i","3","Front Matter","10","NULL","1945-7685"
"1782","American Economic Journal: Microeconomics","2018-11-01","10.1257/mic.10.4.i","4","Front Matter","10","NULL","1945-7685"
"1783","American Economic Journal: Microeconomics","2012-02-01","10.1257/mic.4.1.i","1","February 2012 Volume 4, Number 1","4","NULL","1945-7685"
"1784","American Economic Journal: Microeconomics","2014-08-01","10.1257/mic.6.3.i","3","Front Matter","6","NULL","1945-7685"
"1785","American Economic Journal: Microeconomics","2018-11-01","10.1257/mic.20170119","4","Satisfaction Guaranteed: When Moral Hazard Meets Moral Preferences","10","list(given = ""James"", family = ""Andreoni"", sequence = ""first"", affiliation.name = ""Department of Economics, University of California San Diego, 9500 Gilman Drive, La Jolla, CA 92093, and NBER (email: )"")","1945-7685"
"1786","American Economic Journal: Microeconomics","2018-11-01","10.1257/mic.20150240","4","Sophisticated Bidders in Beauty-Contest Auctions","10","list(given = c(""Stefano"", ""Luigi"", ""Paola""), family = c(""Galavotti"", ""Moretti"", ""Valbonesi""), sequence = c(""first"", ""additional"", ""additional""), affiliation.name = c(""Department of Economics and Management, University of Padova, via del Santo 33, 35123 Padova, Italy (email: )"", ""Centre d’Economie de la Sorbonne, Université Paris 1 Panthéon-Sorbonne, 106-112 Bvd de l’Hôpital, 75013 Paris, France (email: )"", ""Department of Economics and Management, University of Padova, via del Santo 33, 35123 Padova, Italy and Higher School of Economics, National Research University, Moscow-Perm, Russia (email: )""
))","1945-7685"
